,precio_compra,precio_compra_por_m2,cee,balcon,armarios_empotrados,jardin,zonas_verdes,estacionamiento,pileta,trastero,terraza,tipo_inmueble,accesible,exterior,bajo,necesita_reforma,habitaciones,ubicacion,annio_construccion,piso,metros_cuadrados,bannos,zona,latitud,longitud
8767,165000,3300,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"San Pascual, Madrid",1978.0,6,50.0,1.0,norte,40.4426834,-3.6534541
8768,165000,3300,D,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,True,2,"San Pascual, Madrid",1973.0,2,50.0,1.0,norte,40.4426834,-3.6534541
8769,1250000,5208,D,False,True,False,True,True,True,True,False,HouseType 4: Dúplex,False,False,False,False,5,"San Pascual, Madrid",2000.0,8,240.0,4.0,norte,40.4426834,-3.6534541
8770,495000,4500,no indicado,False,True,False,True,False,True,False,True,HouseType 1: Pisos,True,False,False,False,3,"San Pascual, Madrid",1978.0,2,110.0,2.0,norte,40.4426834,-3.6534541
8771,269000,2538,en trámite,False,True,False,False,True,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Pascual, Madrid",1978.0,3,106.0,2.0,norte,40.4426834,-3.6534541
8772,725000,4589,E,False,True,False,False,False,False,False,True,HouseType 5: Áticos,False,False,False,False,4,"San Pascual, Madrid",1976.0,1,158.0,3.0,norte,40.4426834,-3.6534541
8773,635000,4536,en trámite,True,True,False,True,False,True,True,True,HouseType 1: Pisos,True,False,False,False,4,"San Pascual, Madrid",1978.0,1,140.0,2.0,norte,40.4426834,-3.6534541
8774,525000,3750,en trámite,False,True,False,True,False,True,False,True,HouseType 1: Pisos,False,False,False,False,4,"San Pascual, Madrid",1978.0,1,140.0,3.0,norte,40.4426834,-3.6534541
8775,1309100,7701,en trámite,False,True,False,False,False,True,False,False,HouseType 4: Dúplex,False,False,False,False,3,"San Pascual, Madrid",1978.0,3,170.0,3.0,norte,40.4426834,-3.6534541
8776,1287900,7576,en trámite,False,True,False,False,False,True,False,False,HouseType 4: Dúplex,False,False,False,False,3,"San Pascual, Madrid",1978.0,2,170.0,3.0,norte,40.4426834,-3.6534541
8777,1325000,7086,en trámite,False,True,False,False,False,True,False,False,HouseType 4: Dúplex,False,False,False,False,3,"San Pascual, Madrid",1978.0,4,187.0,3.0,norte,40.4426834,-3.6534541
8778,750000,3750,no indicado,False,True,True,False,True,False,False,True,HouseType 2: Casa o chalet,False,False,False,False,4,"San Pascual, Madrid",1978.0,Bajo,200.0,3.0,norte,40.4426834,-3.6534541
8779,950000,4750,en trámite,False,True,False,True,True,False,True,False,HouseType 1: Pisos,False,False,False,False,4,"San Pascual, Madrid",1978.0,Bajo,200.0,4.0,norte,40.4426834,-3.6534541
8780,540000,3750,en trámite,False,True,False,False,True,True,False,True,HouseType 1: Pisos,False,False,False,False,4,"San Pascual, Madrid",1980.0,8,144.0,2.0,norte,40.4426834,-3.6534541
8781,540000,3750,E,True,True,False,True,True,True,False,True,HouseType 1: Pisos,True,False,False,True,4,"San Pascual, Madrid",1980.0,8,144.0,2.0,norte,40.4426834,-3.6534541
8782,550000,3819,E,True,True,False,True,True,True,False,False,HouseType 1: Pisos,False,False,False,False,4,"San Pascual, Madrid",1978.0,8,144.0,2.0,norte,40.4426834,-3.6534541
8783,540000,3724,E,False,True,False,True,True,True,False,True,HouseType 1: Pisos,True,False,False,True,4,"San Pascual, Madrid",1980.0,8,145.0,2.0,norte,40.4426834,-3.6534541
8784,1099000,3790,en trámite,False,True,False,True,True,True,False,True,HouseType 1: Pisos,False,False,False,False,4,"San Pascual, Madrid",1978.0,1,290.0,4.0,norte,40.4426834,-3.6534541
8785,395000,1899,en trámite,True,True,False,True,True,True,False,True,HouseType 1: Pisos,False,False,False,False,4,"San Pascual, Madrid",1977.0,1,208.0,4.0,norte,40.4426834,-3.6534541
8786,1272000,7901,en trámite,False,True,False,False,False,True,False,False,HouseType 4: Dúplex,False,False,False,False,3,"San Pascual, Madrid",1978.0,1,161.0,3.0,norte,40.4426834,-3.6534541
8787,820000,4316,C,False,True,False,True,True,True,True,True,HouseType 1: Pisos,True,False,False,False,4,"San Pascual, Madrid",1978.0,3,190.0,3.0,norte,40.4426834,-3.6534541
8788,950000,4897,C,False,True,False,True,True,False,True,False,HouseType 1: Pisos,True,False,False,False,4,"San Pascual, Madrid",1978.0,Bajo,194.0,4.0,norte,40.4426834,-3.6534541
8789,129000,3395,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,1,"San Pascual, Madrid",1978.0,Bajo,38.0,1.0,norte,40.4426834,-3.6534541
8790,750000,3319,D,False,True,True,False,True,False,True,True,HouseType 2: Casa o chalet,False,False,False,False,4,"San Pascual, Madrid",1987.0,Bajo,226.0,3.0,norte,40.4426834,-3.6534541
8791,115000,3382,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,1,"San Pascual, Madrid",1978.0,Bajo,34.0,1.0,norte,40.4426834,-3.6534541
8792,115000,3382,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,1,"San Pascual, Madrid",1978.0,Bajo,34.0,1.0,norte,40.4426834,-3.6534541
8793,950000,3800,en trámite,True,True,False,True,False,True,True,True,HouseType 1: Pisos,False,False,False,False,5,"San Pascual, Madrid",1978.0,7,250.0,4.0,norte,40.4426834,-3.6534541
8794,570000,4014,C,False,True,False,True,True,False,False,True,HouseType 1: Pisos,True,False,False,False,4,"San Pascual, Madrid",1978.0,1,142.0,3.0,norte,40.4426834,-3.6534541
8795,696000,4703,en trámite,False,True,False,True,False,True,True,False,HouseType 4: Dúplex,False,False,False,False,3,"San Pascual, Madrid",2000.0,3,148.0,3.0,norte,40.4426834,-3.6534541
8796,580000,3919,no indicado,True,True,False,True,True,False,False,True,HouseType 1: Pisos,True,False,False,False,4,"San Pascual, Madrid",1976.0,1,148.0,3.0,norte,40.4426834,-3.6534541
8797,820000,3923,en trámite,False,True,False,False,True,False,True,False,HouseType 2: Casa o chalet,False,False,False,False,4,"San Pascual, Madrid",1988.0,Bajo,209.0,3.0,norte,40.4426834,-3.6534541
8798,1180000,2980,E,False,True,False,True,True,True,True,True,HouseType 4: Dúplex,False,False,False,False,5,"San Pascual, Madrid",1977.0,1,396.0,4.0,norte,40.4426834,-3.6534541
